"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @MichelleObama: What truly makes our country great is its diversity. I’ve seen that beauty in so many ways over the years. Whether we ar…",FALSE,0,NA,2019-07-19 19:48:27,FALSE,NA,"1152304210203107329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",127062,TRUE,FALSE,NA,NA
"#MandelaDay reminds us that when things feel dark, confusing, or impossible—take a look back at his writings. There… https://t.co/dQ4IzuzBNQ",FALSE,150297,NA,2019-07-18 18:24:57,TRUE,NA,"1151920811093237760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",26200,FALSE,FALSE,NA,NA
"I have a good feeling about these Chicago @UrbanAlliance interns. Thanks for letting me spend yesterday afternoon w… https://t.co/FF40nHbs63",FALSE,141305,NA,2019-07-17 22:34:10,TRUE,NA,"1151621137979383808",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",17239,FALSE,FALSE,NA,NA
"The @ObamaFoundation is helping a new generation of leaders make their mark, and there’s an extraordinary group gat… https://t.co/azU3MXDYlN",FALSE,57448,NA,2019-07-10 17:30:33,TRUE,NA,"1149008015716233216",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",8144,FALSE,FALSE,NA,NA
"Proud to rep America’s best team! Congrats @USWNT and thanks for being such a strong inspiration for women and girl… https://t.co/L8OY8yP0Mi",FALSE,529550,NA,2019-07-10 13:01:22,TRUE,NA,"1148940273411661824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",58513,FALSE,FALSE,NA,NA
"Yes! Fourth star. Back to back. Congrats to the record breakers on the @USWNT, an incredible team that’s always pus… https://t.co/2wYRZDpcaO",FALSE,464395,NA,2019-07-07 17:20:04,TRUE,NA,"1147918213952360448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",61682,FALSE,FALSE,NA,NA
"RT @MichelleObama: Good luck to the @USWNT! You all are some of the most fearless, powerful, awe-inspiring athletes I’ve ever seen—and toge…",FALSE,0,NA,2019-07-07 14:45:00,FALSE,NA,"1147879192421384192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",12702,TRUE,FALSE,NA,NA
"Happy Fourth of July, everybody! This is always a great day in the Obama family: a chance to celebrate America—and… https://t.co/xLyTsgcyjO",FALSE,552495,NA,2019-07-04 12:24:10,TRUE,NA,"1146756584246263808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",55306,FALSE,FALSE,NA,NA
"I’m admittedly biased, but this article gibes with my experience about what all of us might take away from the “alo… https://t.co/euYQ9XepeG",FALSE,80644,NA,2019-07-03 16:48:16,TRUE,NA,"1146460662832541697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",10525,FALSE,FALSE,NA,NA
"Congrats to the USWNT! A great performance from a great team—looking forward to Sunday. #OneNationOneTeam",FALSE,183576,NA,2019-07-02 22:13:18,FALSE,NA,"1146180070467391489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",16175,FALSE,FALSE,NA,NA
"No one changes the world alone. That’s why the @ObamaFoundation is connecting emerging leaders from South Africa to… https://t.co/nG2Rp9OjIw",FALSE,32455,NA,2019-07-02 19:34:44,TRUE,NA,"1146140164122697735",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",4932,FALSE,FALSE,NA,NA
"The most important job in our democracy is citizen. If you’re tired of politicians manipulating maps and ignoring t… https://t.co/FM4pOBftrt",FALSE,53859,NA,2019-07-01 16:03:09,TRUE,NA,"1145724532700983296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",13093,FALSE,FALSE,NA,NA
"50 years ago, history was written at the Stonewall Inn when New York's LGBT community stood up, spoke out, and star… https://t.co/N6TIkkQHEI",FALSE,181874,NA,2019-06-28 16:56:15,TRUE,NA,"1144650730256683009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",26468,FALSE,FALSE,NA,NA
"What a gift to come across this interview with Julia “Hurricane” Hawkins. I’m as grateful for her life advice as I… https://t.co/zN8buKkYqL",FALSE,66936,NA,2019-06-27 20:08:06,TRUE,NA,"1144336622814674951",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",6935,FALSE,FALSE,NA,NA
"Now we’re talking! Congrats to Team USA for moving on, and thanks for continuing to make us all proud. #USA https://t.co/DVkKBfU6wA",FALSE,89124,NA,2019-06-21 18:13:24,FALSE,NA,"1142133432698454018",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",7792,FALSE,FALSE,NA,NA
"On Juneteenth, we celebrate our capacity to make real the promise of our founding, that thing inside each of us tha… https://t.co/bYmILjSq9H",FALSE,159278,"BarackObama",2019-06-19 17:01:20,TRUE,"1141390367352401920","1141390520956194816","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",23173,FALSE,FALSE,NA,NA
"Outside the Oval Office, I kept a painting of a small crowd huddled around a pocketwatch, waiting for the moment th… https://t.co/m8dljaM5Zk",FALSE,288115,NA,2019-06-19 17:00:44,TRUE,NA,"1141390367352401920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",47230,FALSE,FALSE,NA,NA
"This is worth a read: a thought-provoking reminder that education reform isn’t a cure-all. As a supporter of educat… https://t.co/sP7Q1oJSl5",FALSE,46489,NA,2019-06-18 18:17:55,TRUE,NA,"1141047405560942592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",9008,FALSE,FALSE,NA,NA
"Yes we can, Greta. I’m hopeful because of you and all the young people who are fighting to protect the planet. Keep… https://t.co/trOVzMi4Nr",FALSE,235706,NA,2019-06-16 18:08:20,TRUE,NA,"1140320216041316352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",31071,FALSE,FALSE,NA,NA
"Happy Father’s Day to Charles, one of our @ObamaFoundation Fellows, and all the dads at Fathers’ Uplift. Today, we’… https://t.co/l5IrsoIuop",FALSE,79529,NA,2019-06-16 13:47:03,TRUE,NA,"1140254463183249409",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",11966,FALSE,FALSE,NA,NA
"RT @ObamaFoundation: These young people want to take action and make a change. Through the #CommunityLeadership Corps in Chicago and Hartfo…",FALSE,0,NA,2019-06-14 21:58:49,FALSE,NA,"1139653443709263872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",1344,TRUE,FALSE,NA,NA
"The @USWNT is something to smile about. It was great to celebrate with them back in 2015 and I'm excited to root th… https://t.co/WMEvpsFGin",FALSE,102315,NA,2019-06-11 16:15:32,TRUE,NA,"1138479890389458945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",12318,FALSE,FALSE,NA,NA
"Six years ago, David Ortiz's spirit and resolve helped us all begin to heal from the Boston Marathon bombing. Today… https://t.co/u3QgBv80aK",FALSE,195949,NA,2019-06-10 15:52:11,TRUE,NA,"1138111627063169025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",29189,FALSE,FALSE,NA,NA
"Last week, it was Virginia Beach. But day after day and year after year, too many families and communities are shat… https://t.co/oscI8f9xFv",FALSE,172961,NA,2019-06-07 14:27:18,TRUE,NA,"1137003102576488450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",31803,FALSE,FALSE,NA,NA
"RT @ObamaFoundation: Courage is contagious. Watch some of the courageous students who won our first-ever Civic Action Recognition Awards, h…",FALSE,0,NA,2019-06-06 22:57:02,FALSE,NA,"1136768992448778242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",1278,TRUE,FALSE,NA,NA
"You've got a lot to be proud of, Jiwandeep. Thanks for everything you do to make this country a little more equal.… https://t.co/qw8I8io4pc",FALSE,567730,NA,2019-06-04 17:26:50,TRUE,NA,"1135961119066079234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",83260,FALSE,FALSE,NA,NA
"What a life. American history has always been driven by visionaries like Leah Chase—and all the men and women who w… https://t.co/XHnhWiluN2",FALSE,75490,NA,2019-06-03 20:59:36,TRUE,NA,"1135652276515823617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",8201,FALSE,FALSE,NA,NA
"A story worth sharing: Twelve years ago, Brian joined my first presidential campaign. Two years ago, he was diagnos… https://t.co/2uf6ozOukh",FALSE,89908,NA,2019-05-30 20:12:33,TRUE,NA,"1134190885036535809",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",14324,FALSE,FALSE,NA,NA
"Exciting to see the faces of Colombia's future at an @ObamaFoundation roundtable with young leaders in Bogotá. Thei… https://t.co/FniC2X3hM4",FALSE,41326,NA,2019-05-30 15:17:03,TRUE,NA,"1134116519066165249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",4828,FALSE,FALSE,NA,NA
"On Memorial Day, we remember all those who gave everything for something greater than themselves. It's up to us to… https://t.co/4m5HbHFzcb",FALSE,277369,NA,2019-05-27 15:26:55,TRUE,NA,"1133031835880099840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",41697,FALSE,FALSE,NA,NA
"Great to get out there and take a few cuts at the plate yesterday—I had a blast with all these extraordinary young… https://t.co/TQ7O6BVMSJ",FALSE,115126,NA,2019-05-23 14:07:16,TRUE,NA,"1131562241478864896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",14658,FALSE,FALSE,NA,NA
"RT @ObamaFoundation: Congratulations on the inauguration of @ChicagosMayor Lori Lightfoot, Treasurer Melissa Conyears-Ervin, @ChiCityClerk…",FALSE,0,NA,2019-05-20 23:04:03,FALSE,NA,"1130610163889713152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",2391,TRUE,FALSE,NA,NA
"Here’s a great story: While we’ve still got a lot of work to do to make college affordable for everyone, that didn’… https://t.co/eW9usqYzu1",FALSE,117605,NA,2019-05-20 18:50:12,TRUE,NA,"1130546280286117890",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",17115,FALSE,FALSE,NA,NA
"Happy Mother's Day to the most caring, brilliant, funny, and grounded woman I know—a perfect role model not just fo… https://t.co/Tpro3oBzyC",FALSE,730561,NA,2019-05-12 15:32:16,TRUE,NA,"1127597365978959872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",53174,FALSE,FALSE,NA,NA
"As part of the @ObamaFoundation, moms like Dr. Mwansa Ketty Lubeya are answering the call for change—and raising th… https://t.co/Za7hYarUQW",FALSE,33666,NA,2019-05-09 16:18:19,TRUE,NA,"1126521793211248640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",4227,FALSE,FALSE,NA,NA
"RT @MichelleObama: Congratulations, Meghan and Harry! Barack and I are so thrilled for both of you and can't wait to meet him. #RoyalBaby h…",FALSE,0,NA,2019-05-06 16:18:57,FALSE,NA,"1125434787890700290",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",13449,TRUE,FALSE,NA,NA
"Happy #CollegeSigningDay, everybody! I'm proud of every student out there who's taking the next step in their educa… https://t.co/djtqPri6U5",FALSE,119286,NA,2019-05-01 20:50:43,TRUE,NA,"1123691238803288066",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",13975,FALSE,FALSE,NA,NA
"Condolences to the family of John Singleton. His seminal work, Boyz n the Hood, remains one of the most searing, lo… https://t.co/KP8bValVK7",FALSE,209924,NA,2019-04-30 20:31:44,TRUE,NA,"1123324075387052032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",25328,FALSE,FALSE,NA,NA
"Congratulations to the new class of @ObamaFoundation Fellows! Their work in every region of the globe is already ma… https://t.co/qB2Qxp8bB9",FALSE,51847,NA,2019-04-30 14:53:16,TRUE,NA,"1123238896882651137",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",7370,FALSE,FALSE,NA,NA
"For thirty-six years, Richard Lugar proved that pragmatism and decency work—not only in Washington but all over the… https://t.co/fbLSYFY3A6",FALSE,70218,NA,2019-04-28 19:16:19,TRUE,NA,"1122580319109091328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",8970,FALSE,FALSE,NA,NA
"Dominique’s story is a reminder to us that where you’re from shouldn’t define what you can achieve. I’m proud of he… https://t.co/4w6Q5E3tA8",FALSE,52195,NA,2019-04-23 21:02:20,TRUE,NA,"1120795062668075009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",6117,FALSE,FALSE,NA,NA
"This generation of climate activists is tired of inaction, and they've caught the attention of leaders all over the… https://t.co/i8AM4miXL4",FALSE,52987,"BarackObama",2019-04-22 19:40:43,TRUE,"1120411993905799171","1120412132036706305","813286","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",6550,FALSE,FALSE,NA,NA
"And in the U.S., 13-year old @AlexandriaV2005 of New York, 13-year old @havenruthie of Denver, and 16-year old… https://t.co/aS6adg4Kh7",FALSE,45922,"BarackObama",2019-04-22 19:40:10,TRUE,"1120411854420041729","1120411993905799171","813286","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",5145,FALSE,FALSE,NA,NA
"I met 23-year-old @luisamneubauer in Berlin earlier this month. Luisa, the organizer behind the student movement in… https://t.co/GCaEtCcCkI",FALSE,15661,"BarackObama",2019-04-22 19:39:36,TRUE,"1120411734316023809","1120411854420041729","813286","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2176,FALSE,FALSE,NA,NA
"They're people like 16-year-old @GretaThunberg, whose protests at Swedish parliament sparked a movement. Inspired b… https://t.co/vJjEgoUetO",FALSE,25139,"BarackObama",2019-04-22 19:39:08,TRUE,"1120411621304750088","1120411734316023809","813286","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4680,FALSE,FALSE,NA,NA
"Young people all over the world are leading the way in the fight to protect our planet because they know their futu… https://t.co/D1XZ9f8Zck",FALSE,294289,NA,2019-04-22 19:38:41,TRUE,NA,"1120411621304750088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",49181,FALSE,FALSE,NA,NA
"To all who celebrate today, happy Easter from our family to yours! On this day of rebirth and renewal, let’s recomm… https://t.co/Xw82Y9kbPr",FALSE,519691,NA,2019-04-21 15:56:03,TRUE,NA,"1119993208149282818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",46226,FALSE,FALSE,NA,NA
"The attacks on tourists and Easter worshippers in Sri Lanka are an attack on humanity. On a day devoted to love, re… https://t.co/pVpa7j9GKm",FALSE,521493,NA,2019-04-21 14:02:46,TRUE,NA,"1119964696810070017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",91196,FALSE,FALSE,NA,NA
"Notre Dame is one of the world’s great treasures, and we’re thinking of the people of France in your time of grief.… https://t.co/aXv1azpmof",FALSE,590236,NA,2019-04-15 20:25:32,TRUE,NA,"1117886698568830976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",105786,FALSE,FALSE,NA,NA
"Congratulations, Tiger! To come back and win the Masters after all the highs and lows is a testament to excellence, grit, and determination.",FALSE,476940,NA,2019-04-14 18:44:50,FALSE,NA,"1117498965417656321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",53974,FALSE,FALSE,NA,NA
"Another good story worth sharing: From one ""kid from Akron"" to a new generation of Akron kids, some remarkable earl… https://t.co/QH4JkJjqf5",FALSE,86972,NA,2019-04-12 23:08:21,TRUE,NA,"1116840506506514433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",15885,FALSE,FALSE,NA,NA
"From a big NBA fan, congrats to future Hall of Famers Dwyane Wade and Dirk Nowitzki—not just all-time greats but class acts, too.",FALSE,185147,NA,2019-04-11 00:08:43,FALSE,NA,"1116130925396602880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",21191,FALSE,FALSE,NA,NA
"In just a few minutes, I’m taking the stage at the @ObamaFoundation Town Hall Europe for a conversation about how t… https://t.co/N3FBPQfn47",FALSE,37594,NA,2019-04-06 13:16:18,TRUE,NA,"1114517185483898880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",5134,FALSE,FALSE,NA,NA
"A voice everybody should hear. https://t.co/0u7HUlQ8id",FALSE,133500,NA,2019-04-05 16:25:09,FALSE,NA,"1114202323767701504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",27255,FALSE,FALSE,NA,NA
"Here’s a story about people doing good that's worth sharing: @BradPaisley and his wife @Kimwilliamspais saw food in… https://t.co/kMBFR3xzAA",FALSE,78935,NA,2019-04-04 19:23:45,TRUE,NA,"1113884881807990789",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",15134,FALSE,FALSE,NA,NA
